esemeny_id;gep_azonosito;datum;kezdes_idopont;vege_idopont;idotartam_perc;tevekenyseg_kod;megjegyzes
396;HA-ENI;2025.01.17;11:00:00;12:00:00;60,00;o;
397;HA-ENI;2025.01.17;12:00:00;13:00:00;60,00;o;
398;HA-ENI;2025.01.17;13:00:00;14:00:00;60,00;o;
399;HA-ENI;2025.01.17;14:00:00;15:00:00;60,00;o;
400;HA-ENI;2025.01.17;15:00:00;16:00:00;60,00;o;
401;HA-ENI;2025.01.17;16:00:00;17:00:00;60,00;o;
402;HA-ENI;2025.01.17;17:00:00;18:00:00;60,00;m;
403;HA-ENI;2025.01.17;18:00:00;19:00:00;60,00;m;
404;HA-ENI;2025.01.17;19:00:00;20:00:00;60,00;m;
405;HA-ENI;2025.01.17;20:00:00;21:00:00;60,00;m;
406;HA-ENI;2025.01.17;21:00:00;22:00:00;60,00;m;
407;HA-ENI;2025.01.17;22:00:00;23:00:00;60,00;m;
408;HA-ENI;2025.01.17;23:00:00;0:00:00;60,00;m;
409;HA-ENI;2025.01.18;0:00:00;1:00:00;60,00;m;
410;HA-ENI;2025.01.18;1:00:00;2:00:00;60,00;m;
411;HA-ENI;2025.01.18;2:00:00;3:00:00;60,00;m;
412;HA-ENI;2025.01.18;3:00:00;4:00:00;60,00;m;
413;HA-ENI;2025.01.18;4:00:00;5:00:00;60,00;m;
414;HA-ENI;2025.01.18;5:00:00;6:00:00;60,00;m;
415;HA-ENI;2025.01.18;6:00:00;7:00:00;60,00;m;
416;HA-ENI;2025.01.18;7:00:00;8:00:00;60,00;m;
417;HA-ENI;2025.01.18;8:00:00;9:00:00;60,00;m;
418;HA-ENI;2025.01.18;9:00:00;10:00:00;60,00;o;
419;HA-ENI;2025.01.18;10:00:00;11:00:00;60,00;o;
420;HA-ENI;2025.01.18;11:00:00;12:00:00;60,00;o;
421;HA-ENI;2025.01.18;12:00:00;13:00:00;60,00;o;
422;HA-ENI;2025.01.18;13:00:00;14:00:00;60,00;o;
423;HA-ENI;2025.01.18;14:00:00;15:00:00;60,00;o;
424;HA-ENI;2025.01.18;15:00:00;16:00:00;60,00;m;
425;HA-ENI;2025.01.18;16:00:00;17:00:00;60,00;m;
426;HA-ENI;2025.01.18;17:00:00;18:00:00;60,00;m;
427;HA-ENI;2025.01.18;18:00:00;19:00:00;60,00;m;
428;HA-ENI;2025.01.18;19:00:00;20:00:00;60,00;m;
429;HA-ENI;2025.01.18;20:00:00;21:00:00;60,00;m;
430;HA-ENI;2025.01.18;21:00:00;22:00:00;60,00;m;
431;HA-ENI;2025.01.18;22:00:00;23:00:00;60,00;m;
432;HA-ENI;2025.01.18;23:00:00;0:00:00;60,00;m;
433;HA-ENI;2025.01.19;0:00:00;1:00:00;60,00;m;
434;HA-ENI;2025.01.19;1:00:00;2:00:00;60,00;m;
435;HA-ENI;2025.01.19;2:00:00;3:00:00;60,00;m;
436;HA-ENI;2025.01.19;3:00:00;4:00:00;60,00;m;
437;HA-ENI;2025.01.19;4:00:00;5:00:00;60,00;m;
438;HA-ENI;2025.01.19;5:00:00;6:00:00;60,00;m;
439;HA-ENI;2025.01.19;6:00:00;7:00:00;60,00;m;
440;HA-ENI;2025.01.19;7:00:00;8:00:00;60,00;m;
441;HA-ENI;2025.01.19;8:00:00;9:00:00;60,00;m;
442;HA-ENI;2025.01.19;9:00:00;10:00:00;60,00;o;
443;HA-ENI;2025.01.19;10:00:00;11:00:00;60,00;o;
444;HA-ENI;2025.01.19;11:00:00;12:00:00;60,00;o;
445;HA-ENI;2025.01.19;12:00:00;13:00:00;60,00;o;
446;HA-ENI;2025.01.19;13:00:00;14:00:00;60,00;o;
447;HA-ENI;2025.01.19;14:00:00;15:00:00;60,00;o;
448;HA-ENI;2025.01.19;15:00:00;16:00:00;60,00;m;
449;HA-ENI;2025.01.19;16:00:00;17:00:00;60,00;m;
450;HA-ENI;2025.01.19;17:00:00;18:00:00;60,00;m;
451;HA-ENI;2025.01.19;18:00:00;19:00:00;60,00;m;
452;HA-ENI;2025.01.19;19:00:00;20:00:00;60,00;m;
453;HA-ENI;2025.01.19;20:00:00;21:00:00;60,00;m;
454;HA-ENI;2025.01.19;21:00:00;22:00:00;60,00;m;
455;HA-ENI;2025.01.19;22:00:00;23:00:00;60,00;m;
456;HA-ENI;2025.01.19;23:00:00;0:00:00;60,00;m;
457;HA-ENI;2025.01.20;0:00:00;1:00:00;60,00;m;
458;HA-ENI;2025.01.20;1:00:00;2:00:00;60,00;m;
459;HA-ENI;2025.01.20;2:00:00;3:00:00;60,00;m;
460;HA-ENI;2025.01.20;3:00:00;4:00:00;60,00;m;
461;HA-ENI;2025.01.20;4:00:00;5:00:00;60,00;m;
462;HA-ENI;2025.01.20;5:00:00;6:00:00;60,00;m;
463;HA-ENI;2025.01.20;6:00:00;7:00:00;60,00;m;
464;HA-ENI;2025.01.20;7:00:00;8:00:00;60,00;o;
465;HA-ENI;2025.01.20;8:00:00;9:00:00;60,00;o;
466;HA-ENI;2025.01.20;9:00:00;10:00:00;60,00;a;
467;HA-ENI;2025.01.20;10:00:00;11:00:00;60,00;a;
468;HA-ENI;2025.01.20;11:00:00;12:00:00;60,00;a;
469;HA-ENI;2025.01.20;12:00:00;13:00:00;60,00;a;
470;HA-ENI;2025.01.20;13:00:00;14:00:00;60,00;o;
471;HA-ENI;2025.01.20;14:00:00;15:00:00;60,00;o;
472;HA-ENI;2025.01.20;15:00:00;16:00:00;60,00;o;
473;HA-ENI;2025.01.20;16:00:00;17:00:00;60,00;o;
474;HA-ENI;2025.01.20;17:00:00;18:00:00;60,00;m;
475;HA-ENI;2025.01.20;18:00:00;19:00:00;60,00;m;
476;HA-ENI;2025.01.20;19:00:00;20:00:00;60,00;m;
477;HA-ENI;2025.01.20;20:00:00;21:00:00;60,00;m;
478;HA-ENI;2025.01.20;21:00:00;22:00:00;60,00;m;
479;HA-ENI;2025.01.20;22:00:00;23:00:00;60,00;m;
480;HA-ENI;2025.01.20;23:00:00;0:00:00;60,00;m;
481;HA-ENI;2025.01.21;0:00:00;1:00:00;60,00;m;
482;HA-ENI;2025.01.21;1:00:00;2:00:00;60,00;m;
483;HA-ENI;2025.01.21;2:00:00;3:00:00;60,00;m;
484;HA-ENI;2025.01.21;3:00:00;4:00:00;60,00;m;
485;HA-ENI;2025.01.21;4:00:00;5:00:00;60,00;m;
486;HA-ENI;2025.01.21;5:00:00;6:00:00;60,00;m;
487;HA-ENI;2025.01.21;6:00:00;7:00:00;60,00;m;
488;HA-ENI;2025.01.21;7:00:00;8:00:00;60,00;a;
489;HA-ENI;2025.01.21;8:00:00;9:00:00;60,00;cs;
490;HA-ENI;2025.01.21;9:00:00;10:00:00;60,00;a;
491;HA-ENI;2025.01.21;10:00:00;11:00:00;60,00;a;
492;HA-ENI;2025.01.21;11:00:00;12:00:00;60,00;cs;
493;HA-ENI;2025.01.21;12:00:00;13:00:00;60,00;a;
494;HA-ENI;2025.01.21;13:00:00;14:00:00;60,00;a;
495;HA-ENI;2025.01.21;14:00:00;15:00:00;60,00;a;
496;HA-ENI;2025.01.21;15:00:00;16:00:00;60,00;a;
497;HA-ENI;2025.01.21;16:00:00;17:00:00;60,00;dh;
498;HA-ENI;2025.01.21;17:00:00;18:00:00;60,00;m;
499;HA-ENI;2025.01.21;18:00:00;19:00:00;60,00;m;
500;HA-ENI;2025.01.21;19:00:00;20:00:00;60,00;m;
501;HA-ENI;2025.01.21;20:00:00;21:00:00;60,00;m;
502;HA-ENI;2025.01.21;21:00:00;22:00:00;60,00;m;
503;HA-ENI;2025.01.21;22:00:00;23:00:00;60,00;m;
504;HA-ENI;2025.01.21;23:00:00;0:00:00;60,00;m;
505;HA-ENI;2025.01.22;0:00:00;1:00:00;60,00;m;
506;HA-ENI;2025.01.22;1:00:00;2:00:00;60,00;m;
507;HA-ENI;2025.01.22;2:00:00;3:00:00;60,00;m;
508;HA-ENI;2025.01.22;3:00:00;4:00:00;60,00;m;
509;HA-ENI;2025.01.22;4:00:00;5:00:00;60,00;m;
510;HA-ENI;2025.01.22;5:00:00;6:00:00;60,00;m;
511;HA-ENI;2025.01.22;6:00:00;7:00:00;60,00;m;
512;HA-ENI;2025.01.22;7:00:00;8:00:00;60,00;o;
513;HA-ENI;2025.01.22;8:00:00;9:00:00;60,00;o;
514;HA-ENI;2025.01.22;9:00:00;10:00:00;60,00;a;
515;HA-ENI;2025.01.22;10:00:00;11:00:00;60,00;a;
516;HA-ENI;2025.01.22;11:00:00;12:00:00;60,00;a;
517;HA-ENI;2025.01.22;12:00:00;13:00:00;60,00;a;
518;HA-ENI;2025.01.22;13:00:00;14:00:00;60,00;o;
519;HA-ENI;2025.01.22;14:00:00;15:00:00;60,00;o;
520;HA-ENI;2025.01.22;15:00:00;16:00:00;60,00;o;
521;HA-ENI;2025.01.22;16:00:00;17:00:00;60,00;o;
522;HA-ENI;2025.01.22;17:00:00;18:00:00;60,00;m;
523;HA-ENI;2025.01.22;18:00:00;19:00:00;60,00;m;
524;HA-ENI;2025.01.22;19:00:00;20:00:00;60,00;m;
525;HA-ENI;2025.01.22;20:00:00;21:00:00;60,00;m;
526;HA-ENI;2025.01.22;21:00:00;22:00:00;60,00;m;
527;HA-ENI;2025.01.22;22:00:00;23:00:00;60,00;m;
528;HA-ENI;2025.01.22;23:00:00;0:00:00;60,00;m;
529;HA-ENI;2025.01.23;0:00:00;1:00:00;60,00;m;
530;HA-ENI;2025.01.23;1:00:00;2:00:00;60,00;m;
531;HA-ENI;2025.01.23;2:00:00;3:00:00;60,00;m;
532;HA-ENI;2025.01.23;3:00:00;4:00:00;60,00;m;
533;HA-ENI;2025.01.23;4:00:00;5:00:00;60,00;m;
534;HA-ENI;2025.01.23;5:00:00;6:00:00;60,00;m;
535;HA-ENI;2025.01.23;6:00:00;7:00:00;60,00;m;
536;HA-ENI;2025.01.23;7:00:00;8:00:00;60,00;a;
537;HA-ENI;2025.01.23;8:00:00;9:00:00;60,00;a;
538;HA-ENI;2025.01.23;9:00:00;10:00:00;60,00;a;
539;HA-ENI;2025.01.23;10:00:00;11:00:00;60,00;a;
540;HA-ENI;2025.01.23;11:00:00;12:00:00;60,00;cs;
541;HA-ENI;2025.01.23;12:00:00;13:00:00;60,00;a;
542;HA-ENI;2025.01.23;13:00:00;14:00:00;60,00;a;
543;HA-ENI;2025.01.23;14:00:00;15:00:00;60,00;a;
544;HA-ENI;2025.01.23;15:00:00;16:00:00;60,00;a;
545;HA-ENI;2025.01.23;16:00:00;17:00:00;60,00;dh;
546;HA-ENI;2025.01.23;17:00:00;18:00:00;60,00;m;
547;HA-ENI;2025.01.23;18:00:00;19:00:00;60,00;m;
548;HA-ENI;2025.01.23;19:00:00;20:00:00;60,00;m;
549;HA-ENI;2025.01.23;20:00:00;21:00:00;60,00;m;
550;HA-ENI;2025.01.23;21:00:00;22:00:00;60,00;m;
551;HA-ENI;2025.01.23;22:00:00;23:00:00;60,00;m;
552;HA-ENI;2025.01.23;23:00:00;0:00:00;60,00;m;
553;HA-ENI;2025.01.24;0:00:00;1:00:00;60,00;m;
554;HA-ENI;2025.01.24;1:00:00;2:00:00;60,00;m;
555;HA-ENI;2025.01.24;2:00:00;3:00:00;60,00;m;
556;HA-ENI;2025.01.24;3:00:00;4:00:00;60,00;m;
557;HA-ENI;2025.01.24;4:00:00;5:00:00;60,00;m;
558;HA-ENI;2025.01.24;5:00:00;6:00:00;60,00;m;
559;HA-ENI;2025.01.24;6:00:00;7:00:00;60,00;m;
560;HA-ENI;2025.01.24;7:00:00;8:00:00;60,00;a;
561;HA-ENI;2025.01.24;8:00:00;9:00:00;60,00;a;
562;HA-ENI;2025.01.24;9:00:00;10:00:00;60,00;a;
563;HA-ENI;2025.01.24;10:00:00;11:00:00;60,00;a;
564;HA-ENI;2025.01.24;11:00:00;12:00:00;60,00;o;
565;HA-ENI;2025.01.24;12:00:00;13:00:00;60,00;o;
566;HA-ENI;2025.01.24;13:00:00;14:00:00;60,00;o;
567;HA-ENI;2025.01.24;14:00:00;15:00:00;60,00;o;
568;HA-ENI;2025.01.24;15:00:00;16:00:00;60,00;o;
569;HA-ENI;2025.01.24;16:00:00;17:00:00;60,00;o;
570;HA-ENI;2025.01.24;17:00:00;18:00:00;60,00;m;
571;HA-ENI;2025.01.24;18:00:00;19:00:00;60,00;m;
572;HA-ENI;2025.01.24;19:00:00;20:00:00;60,00;m;
573;HA-ENI;2025.01.24;20:00:00;21:00:00;60,00;m;
574;HA-ENI;2025.01.24;21:00:00;22:00:00;60,00;m;
575;HA-ENI;2025.01.24;22:00:00;23:00:00;60,00;m;
576;HA-ENI;2025.01.24;23:00:00;0:00:00;60,00;m;
577;HA-ENI;2025.01.25;0:00:00;1:00:00;60,00;m;
578;HA-ENI;2025.01.25;1:00:00;2:00:00;60,00;m;
579;HA-ENI;2025.01.25;2:00:00;3:00:00;60,00;m;
580;HA-ENI;2025.01.25;3:00:00;4:00:00;60,00;m;
581;HA-ENI;2025.01.25;4:00:00;5:00:00;60,00;m;
582;HA-ENI;2025.01.25;5:00:00;6:00:00;60,00;m;
583;HA-ENI;2025.01.25;6:00:00;7:00:00;60,00;m;
584;HA-ENI;2025.01.25;7:00:00;8:00:00;60,00;m;
585;HA-ENI;2025.01.25;8:00:00;9:00:00;60,00;m;
586;HA-ENI;2025.01.25;9:00:00;10:00:00;60,00;o;
587;HA-ENI;2025.01.25;10:00:00;11:00:00;60,00;o;
588;HA-ENI;2025.01.25;11:00:00;12:00:00;60,00;o;
589;HA-ENI;2025.01.25;12:00:00;13:00:00;60,00;o;
590;HA-ENI;2025.01.25;13:00:00;14:00:00;60,00;o;
591;HA-ENI;2025.01.25;14:00:00;15:00:00;60,00;o;
592;HA-ENI;2025.01.25;15:00:00;16:00:00;60,00;m;
593;HA-ENI;2025.01.25;16:00:00;17:00:00;60,00;m;
594;HA-ENI;2025.01.25;17:00:00;18:00:00;60,00;m;
595;HA-ENI;2025.01.25;18:00:00;19:00:00;60,00;m;
596;HA-ENI;2025.01.25;19:00:00;20:00:00;60,00;m;
597;HA-ENI;2025.01.25;20:00:00;21:00:00;60,00;m;
598;HA-ENI;2025.01.25;21:00:00;22:00:00;60,00;m;
599;HA-ENI;2025.01.25;22:00:00;23:00:00;60,00;m;
600;HA-ENI;2025.01.25;23:00:00;0:00:00;60,00;m;
601;HA-ENI;2025.01.26;0:00:00;1:00:00;60,00;m;
602;HA-ENI;2025.01.26;1:00:00;2:00:00;60,00;m;
603;HA-ENI;2025.01.26;2:00:00;3:00:00;60,00;m;
604;HA-ENI;2025.01.26;3:00:00;4:00:00;60,00;m;
605;HA-ENI;2025.01.26;4:00:00;5:00:00;60,00;m;
606;HA-ENI;2025.01.26;5:00:00;6:00:00;60,00;m;
607;HA-ENI;2025.01.26;6:00:00;7:00:00;60,00;m;
608;HA-ENI;2025.01.26;7:00:00;8:00:00;60,00;m;
609;HA-ENI;2025.01.26;8:00:00;9:00:00;60,00;r;
610;HA-ENI;2025.01.26;9:00:00;10:00:00;60,00;r;
611;HA-ENI;2025.01.26;10:00:00;11:00:00;60,00;r;
612;HA-ENI;2025.01.26;11:00:00;12:00:00;60,00;r;
613;HA-ENI;2025.01.26;12:00:00;13:00:00;60,00;o;
614;HA-ENI;2025.01.26;13:00:00;14:00:00;60,00;o;
615;HA-ENI;2025.01.26;14:00:00;15:00:00;60,00;o;
616;HA-ENI;2025.01.26;15:00:00;16:00:00;60,00;m;
617;HA-ENI;2025.01.26;16:00:00;17:00:00;60,00;m;
618;HA-ENI;2025.01.26;17:00:00;18:00:00;60,00;m;
619;HA-ENI;2025.01.26;18:00:00;19:00:00;60,00;m;
620;HA-ENI;2025.01.26;19:00:00;20:00:00;60,00;m;
621;HA-ENI;2025.01.26;20:00:00;21:00:00;60,00;m;
622;HA-ENI;2025.01.26;21:00:00;22:00:00;60,00;m;
623;HA-ENI;2025.01.26;22:00:00;23:00:00;60,00;m;
624;HA-ENI;2025.01.26;23:00:00;0:00:00;60,00;m;
625;HA-ENI;2025.01.27;0:00:00;1:00:00;60,00;m;
626;HA-ENI;2025.01.27;1:00:00;2:00:00;60,00;m;
627;HA-ENI;2025.01.27;2:00:00;3:00:00;60,00;m;
628;HA-ENI;2025.01.27;3:00:00;4:00:00;60,00;m;
629;HA-ENI;2025.01.27;4:00:00;5:00:00;60,00;m;
630;HA-ENI;2025.01.27;5:00:00;6:00:00;60,00;m;
631;HA-ENI;2025.01.27;6:00:00;7:00:00;60,00;m;
632;HA-ENI;2025.01.27;7:00:00;8:00:00;60,00;r;
633;HA-ENI;2025.01.27;8:00:00;9:00:00;60,00;r;
634;HA-ENI;2025.01.27;9:00:00;10:00:00;60,00;r;
635;HA-ENI;2025.01.27;10:00:00;11:00:00;60,00;r;
636;HA-ENI;2025.01.27;11:00:00;12:00:00;60,00;cs;
637;HA-ENI;2025.01.27;12:00:00;13:00:00;60,00;r;
638;HA-ENI;2025.01.27;13:00:00;14:00:00;60,00;r;
639;HA-ENI;2025.01.27;14:00:00;15:00:00;60,00;r;
640;HA-ENI;2025.01.27;15:00:00;16:00:00;60,00;r;
641;HA-ENI;2025.01.27;16:00:00;17:00:00;60,00;dh;
642;HA-ENI;2025.01.27;17:00:00;18:00:00;60,00;m;
643;HA-ENI;2025.01.27;18:00:00;19:00:00;60,00;m;
644;HA-ENI;2025.01.27;19:00:00;20:00:00;60,00;m;
645;HA-ENI;2025.01.27;20:00:00;21:00:00;60,00;m;
646;HA-ENI;2025.01.27;21:00:00;22:00:00;60,00;m;
647;HA-ENI;2025.01.27;22:00:00;23:00:00;60,00;m;
648;HA-ENI;2025.01.27;23:00:00;0:00:00;60,00;m;
649;HA-ENI;2025.01.28;0:00:00;1:00:00;60,00;m;
650;HA-ENI;2025.01.28;1:00:00;2:00:00;60,00;m;
651;HA-ENI;2025.01.28;2:00:00;3:00:00;60,00;m;
652;HA-ENI;2025.01.28;3:00:00;4:00:00;60,00;m;
653;HA-ENI;2025.01.28;4:00:00;5:00:00;60,00;m;
654;HA-ENI;2025.01.28;5:00:00;6:00:00;60,00;m;
655;HA-ENI;2025.01.28;6:00:00;7:00:00;60,00;m;
656;HA-ENI;2025.01.28;7:00:00;8:00:00;60,00;r;
657;HA-ENI;2025.01.28;8:00:00;9:00:00;60,00;r;
658;HA-ENI;2025.01.28;9:00:00;10:00:00;60,00;r;
659;HA-ENI;2025.01.28;10:00:00;11:00:00;60,00;r;
660;HA-ENI;2025.01.28;11:00:00;12:00:00;60,00;cs;
661;HA-ENI;2025.01.28;12:00:00;13:00:00;60,00;a;
662;HA-ENI;2025.01.28;13:00:00;14:00:00;60,00;a;
663;HA-ENI;2025.01.28;14:00:00;15:00:00;60,00;a;
664;HA-ENI;2025.01.28;15:00:00;16:00:00;60,00;a;
665;HA-ENI;2025.01.28;16:00:00;17:00:00;60,00;a;
666;HA-ENI;2025.01.28;17:00:00;18:00:00;60,00;m;
667;HA-ENI;2025.01.28;18:00:00;19:00:00;60,00;m;
668;HA-ENI;2025.01.28;19:00:00;20:00:00;60,00;m;
669;HA-ENI;2025.01.28;20:00:00;21:00:00;60,00;m;
670;HA-ENI;2025.01.28;21:00:00;22:00:00;60,00;m;
671;HA-ENI;2025.01.28;22:00:00;23:00:00;60,00;m;
672;HA-ENI;2025.01.28;23:00:00;0:00:00;60,00;m;
673;HA-ENI;2025.01.29;0:00:00;1:00:00;60,00;m;
674;HA-ENI;2025.01.29;1:00:00;2:00:00;60,00;m;
675;HA-ENI;2025.01.29;2:00:00;3:00:00;60,00;m;
676;HA-ENI;2025.01.29;3:00:00;4:00:00;60,00;m;
677;HA-ENI;2025.01.29;4:00:00;5:00:00;60,00;m;
678;HA-ENI;2025.01.29;5:00:00;6:00:00;60,00;m;
679;HA-ENI;2025.01.29;6:00:00;7:00:00;60,00;m;
680;HA-ENI;2025.01.29;7:00:00;8:00:00;60,00;o;
681;HA-ENI;2025.01.29;8:00:00;9:00:00;60,00;r;
682;HA-ENI;2025.01.29;9:00:00;10:00:00;60,00;r;
683;HA-ENI;2025.01.29;10:00:00;11:00:00;60,00;r;
684;HA-ENI;2025.01.29;11:00:00;12:00:00;60,00;r;
685;HA-ENI;2025.01.29;12:00:00;13:00:00;60,00;o;
686;HA-ENI;2025.01.29;13:00:00;14:00:00;60,00;o;
687;HA-ENI;2025.01.29;14:00:00;15:00:00;60,00;o;
688;HA-ENI;2025.01.29;15:00:00;16:00:00;60,00;o;
689;HA-ENI;2025.01.29;16:00:00;17:00:00;60,00;o;
690;HA-ENI;2025.01.29;17:00:00;18:00:00;60,00;m;
691;HA-ENI;2025.01.29;18:00:00;19:00:00;60,00;m;
692;HA-ENI;2025.01.29;19:00:00;20:00:00;60,00;m;
693;HA-ENI;2025.01.29;20:00:00;21:00:00;60,00;m;
694;HA-ENI;2025.01.29;21:00:00;22:00:00;60,00;m;
695;HA-ENI;2025.01.29;22:00:00;23:00:00;60,00;m;
696;HA-ENI;2025.01.29;23:00:00;0:00:00;60,00;m;
697;HA-ENI;2025.01.30;0:00:00;1:00:00;60,00;m;
698;HA-ENI;2025.01.30;1:00:00;2:00:00;60,00;m;
699;HA-ENI;2025.01.30;2:00:00;3:00:00;60,00;m;
700;HA-ENI;2025.01.30;3:00:00;4:00:00;60,00;m;
701;HA-ENI;2025.01.30;4:00:00;5:00:00;60,00;m;
702;HA-ENI;2025.01.30;5:00:00;6:00:00;60,00;m;
703;HA-ENI;2025.01.30;6:00:00;7:00:00;60,00;m;
704;HA-ENI;2025.01.30;7:00:00;8:00:00;60,00;dh;
705;HA-ENI;2025.01.30;8:00:00;9:00:00;60,00;r;
706;HA-ENI;2025.01.30;9:00:00;10:00:00;60,00;r;
707;HA-ENI;2025.01.30;10:00:00;11:00:00;60,00;r;
708;HA-ENI;2025.01.30;11:00:00;12:00:00;60,00;r;
709;HA-ENI;2025.01.30;12:00:00;13:00:00;60,00;k;
710;HA-ENI;2025.01.30;13:00:00;14:00:00;60,00;k;
711;HA-ENI;2025.01.30;14:00:00;15:00:00;60,00;k;
712;HA-ENI;2025.01.30;15:00:00;16:00:00;60,00;k;
713;HA-ENI;2025.01.30;16:00:00;17:00:00;60,00;k;
714;HA-ENI;2025.01.30;17:00:00;18:00:00;60,00;m;
715;HA-ENI;2025.01.30;18:00:00;19:00:00;60,00;m;
716;HA-ENI;2025.01.30;19:00:00;20:00:00;60,00;m;
717;HA-ENI;2025.01.30;20:00:00;21:00:00;60,00;m;
718;HA-ENI;2025.01.30;21:00:00;22:00:00;60,00;m;
719;HA-ENI;2025.01.30;22:00:00;23:00:00;60,00;m;
720;HA-ENI;2025.01.30;23:00:00;0:00:00;60,00;m;
721;HA-ENI;2025.01.31;0:00:00;1:00:00;60,00;m;
722;HA-ENI;2025.01.31;1:00:00;2:00:00;60,00;m;
723;HA-ENI;2025.01.31;2:00:00;3:00:00;60,00;m;
724;HA-ENI;2025.01.31;3:00:00;4:00:00;60,00;m;
725;HA-ENI;2025.01.31;4:00:00;5:00:00;60,00;m;
726;HA-ENI;2025.01.31;5:00:00;6:00:00;60,00;m;
727;HA-ENI;2025.01.31;6:00:00;7:00:00;60,00;m;
728;HA-ENI;2025.01.31;7:00:00;8:00:00;60,00;k;
729;HA-ENI;2025.01.31;8:00:00;9:00:00;60,00;k;
730;HA-ENI;2025.01.31;9:00:00;10:00:00;60,00;k;
731;HA-ENI;2025.01.31;10:00:00;11:00:00;60,00;k;
732;HA-ENI;2025.01.31;11:00:00;12:00:00;60,00;k;
733;HA-ENI;2025.01.31;12:00:00;13:00:00;60,00;k;
734;HA-ENI;2025.01.31;13:00:00;14:00:00;60,00;k;
735;HA-ENI;2025.01.31;14:00:00;15:00:00;60,00;k;
736;HA-ENI;2025.01.31;15:00:00;16:00:00;60,00;k;
737;HA-ENI;2025.01.31;16:00:00;17:00:00;60,00;k;
738;HA-ENI;2025.01.31;17:00:00;18:00:00;60,00;m;
739;HA-ENI;2025.01.31;18:00:00;19:00:00;60,00;m;
740;HA-ENI;2025.01.31;19:00:00;20:00:00;60,00;m;
741;HA-ENI;2025.01.31;20:00:00;21:00:00;60,00;m;
742;HA-ENI;2025.01.31;21:00:00;22:00:00;60,00;m;
743;HA-ENI;2025.01.31;22:00:00;23:00:00;60,00;m;
744;HA-ENI;2025.01.31;23:00:00;0:00:00;60,00;m;
745;HA-ENI;2025.02.01;0:00:00;1:00:00;60,00;m;
746;HA-ENI;2025.02.01;1:00:00;2:00:00;60,00;m;
747;HA-ENI;2025.02.01;2:00:00;3:00:00;60,00;m;
748;HA-ENI;2025.02.01;3:00:00;4:00:00;60,00;m;
749;HA-ENI;2025.02.01;4:00:00;5:00:00;60,00;m;
750;HA-ENI;2025.02.01;5:00:00;6:00:00;60,00;m;
751;HA-ENI;2025.02.01;6:00:00;7:00:00;60,00;m;
752;HA-ENI;2025.02.01;7:00:00;8:00:00;60,00;m;
753;HA-ENI;2025.02.01;8:00:00;9:00:00;60,00;m;
754;HA-ENI;2025.02.01;9:00:00;10:00:00;60,00;k;
755;HA-ENI;2025.02.01;10:00:00;11:00:00;60,00;k;
756;HA-ENI;2025.02.01;11:00:00;12:00:00;60,00;k;
757;HA-ENI;2025.02.01;12:00:00;13:00:00;60,00;k;
758;HA-ENI;2025.02.01;13:00:00;14:00:00;60,00;k;
759;HA-ENI;2025.02.01;14:00:00;15:00:00;60,00;k;
760;HA-ENI;2025.02.01;15:00:00;16:00:00;60,00;m;
761;HA-ENI;2025.02.01;16:00:00;17:00:00;60,00;m;
762;HA-ENI;2025.02.01;17:00:00;18:00:00;60,00;m;
763;HA-ENI;2025.02.01;18:00:00;19:00:00;60,00;m;
764;HA-ENI;2025.02.01;19:00:00;20:00:00;60,00;m;
765;HA-ENI;2025.02.01;20:00:00;21:00:00;60,00;m;
766;HA-ENI;2025.02.01;21:00:00;22:00:00;60,00;m;
767;HA-ENI;2025.02.01;22:00:00;23:00:00;60,00;m;
768;HA-ENI;2025.02.01;23:00:00;0:00:00;60,00;m;
769;HA-ENI;2025.02.02;0:00:00;1:00:00;60,00;m;
770;HA-ENI;2025.02.02;1:00:00;2:00:00;60,00;m;
771;HA-ENI;2025.02.02;2:00:00;3:00:00;60,00;m;
772;HA-ENI;2025.02.02;3:00:00;4:00:00;60,00;m;
773;HA-ENI;2025.02.02;4:00:00;5:00:00;60,00;m;
774;HA-ENI;2025.02.02;5:00:00;6:00:00;60,00;m;
775;HA-ENI;2025.02.02;6:00:00;7:00:00;60,00;m;
776;HA-ENI;2025.02.02;7:00:00;8:00:00;60,00;m;
777;HA-ENI;2025.02.02;8:00:00;9:00:00;60,00;m;
778;HA-ENI;2025.02.02;9:00:00;10:00:00;60,00;k;
779;HA-ENI;2025.02.02;10:00:00;11:00:00;60,00;k;
780;HA-ENI;2025.02.02;11:00:00;12:00:00;60,00;k;
781;HA-ENI;2025.02.02;12:00:00;13:00:00;60,00;k;
782;HA-ENI;2025.02.02;13:00:00;14:00:00;60,00;k;
783;HA-ENI;2025.02.02;14:00:00;15:00:00;60,00;k;
784;HA-ENI;2025.02.02;15:00:00;16:00:00;60,00;m;
785;HA-ENI;2025.02.02;16:00:00;17:00:00;60,00;m;
786;HA-ENI;2025.02.02;17:00:00;18:00:00;60,00;m;
787;HA-ENI;2025.02.02;18:00:00;19:00:00;60,00;m;
788;HA-ENI;2025.02.02;19:00:00;20:00:00;60,00;m;
789;HA-ENI;2025.02.02;20:00:00;21:00:00;60,00;m;
790;HA-ENI;2025.02.02;21:00:00;22:00:00;60,00;m;
791;HA-ENI;2025.02.02;22:00:00;23:00:00;60,00;m;
792;HA-ENI;2025.02.02;23:00:00;0:00:00;60,00;m;
793;HA-ENI;2025.02.03;0:00:00;1:00:00;60,00;m;
